Firmennummer	Kundennummer	Artikelnummer	Auftragsnummer	Datum	Menge	Verkaufsumsatz	Einkaufsumsatz
196	26506	91161	50659	20240311	30.0	153.36	88.2
196	20988	91161	78996	20240311	50.0	282.24	154.72
914	91268	91161	68484	20240311	2.0	Nov 83	Jun 19
822	17303	91161	33374	20240311	6.0	37.08	18.57
896	31687	91161	24273	20240311	1.0	07. Feb	03. Jan
212	92209	91161	58041	20240311	10.0	75.12	30.94
781	83786	91161	13481	20240311	1.0	06. Mrz	03. Jan
414	3577	91161	78553	20240311	20.0	121.2	61.89
956	33909	91161	61480	20240311	3.0	0.0	0.0
712	37944	91161	38148	20240311	1.0	Mai 59	03. Jan
914	46085	91161	60141	20240311	100.0	562.8	266.08
414	61417	91161	83905	20240311	2.0	Sep 82	Mai 57
848	1000	91161	9230	20240311	1.0	06. Jun	03. Jan
414	6375	91161	80788	20240311	12.0	65.66	35.28
243	46274	91161	72121	20240311	160.0	0.0	0.0
992	34420	91161	84402	20240311	1.0	Mai 23	3.0
896	95178	91161	74083	20240311	2.0	15.94	Jun 19
712	93083	91161	41393	20240311	1.0	Jun 66	03. Jan
585	23824	91161	94513	20240311	2.0	Dez 72	Jun 19
414	65538	91161	35710	20240311	4.0	21.89	Nov 14
848	55066	91161	16443	20240311	11.0	68.64	34.04
712	70934	91161	32590	20240311	1.0	Sep 52	03. Jan
243	41506	91161	43258	20240311	6.0	34.99	18.57
542	51487	91161	29491	20240311	6.0	31.82	18. Jan
320	51446	91161	75630	20240311	10.0	55.68	28.16
797	20633	91161	78962	20240311	1.0	Mai 94	03. Jan
196	93916	91161	6955	20240311	10.0	58.92	30.02
848	75837	91161	71015	20240311	20.0	108.72	61.89
243	87242	91161	39896	20240311	100.0	552.42	272.32
196	93916	91161	28588	20240311	20.0	117.84	60.03
196	8607	91161	88014	20240311	4.0	22.46	Dez 38
196	93916	91161	34895	20240311	10.0	58.92	30.02
797	19670	91161	12865	20240311	2.0	Nov 64	Jun 19
196	39607	91161	95537	20240311	1.0	Mai 94	Feb 94
722	55084	91161	49472	20240311	8.0	54.14	24.75
196	88449	91161	11490	20240311	50.0	285.18	150.08
848	92353	91161	54622	20240311	5.0	29. Jul	15.47
115	47888	91161	51058	20240311	10.0	46.8	30.94
992	38427	91161	218	20240311	3.0	16.85	09. Jan
75	47832	91161	24734	20240311	10.0	52.32	30.02
196	39607	91161	96207	20240311	1.0	Mai 94	Feb 94
196	61446	91161	40362	20240311	30.0	170.28	90.05
914	3314	91161	33622	20240311	30.0	172.8	92.83
338	40065	91161	76725	20240312	2.0	13.78	Jun 19
338	82912	91161	76263	20240312	1.0	6.0	03. Jan
903	47835	91161	81948	20240312	5.0	32.1	15.47
903	28326	91161	45878	20240312	10.0	60.84	30.94
103	54739	91161	99890	20240312	20.0	122.4	49.52
712	52839	91161	90515	20240312	1.0	0.0	0.0
951	1507	91161	85607	20240312	4.0	27.22	Dez 38
460	74475	91161	99161	20240312	1.0	Mai 64	Feb 94
243	41931	91161	42828	20240312	20.0	104.64	54.46
196	75204	91161	73762	20240312	10.0	57.12	30.02
712	17130	91161	20242	20240312	1.0	Sep 42	03. Jan
848	69378	91161	74025	20240312	10.0	53.4	30.94
848	34606	91161	76523	20240312	5.0	26.46	15.47
712	93083	91161	72523	20240312	1.0	Jun 66	03. Jan
243	41846	91161	16342	20240312	2.0	13.56	Jun 19
243	11823	91161	99696	20240312	10.0	58.32	30.94
903	16840	91161	15481	20240312	10.0	52.32	30.94
212	38370	91161	94764	20240312	7.0	41.08	21.66
414	97158	91161	6695	20240312	1.0	Mai 71	03. Jan
922	92456	91161	91523	20240312	5.0	28. Feb	15.47
722	87723	91161	83023	20240312	20.0	111.84	61.89
414	83438	91161	17692	20240312	2.0	11. Apr	Jun 19
914	65307	91161	94620	20240312	4.0	23.66	Dez 38
414	6375	91161	29354	20240312	5.0	27.36	14. Jul
848	55066	91161	94521	20240312	8.0	49.92	24.75
511	39348	91161	64210	20240312	10.0	60.08	30.94
903	13741	91161	18930	20240312	38.0	225.72	117.58
511	11667	91161	97415	20240312	7.0	46.28	21.66
243	38443	91161	88821	20240312	5.0	26.16	13.62
414	88922	91161	6374	20240312	10.0	57.0	30.94
511	47957	91161	21424	20240312	2.0	Nov 42	Jun 19
511	93108	91161	72987	20240312	200.0	1088.1	588.0
848	40092	91161	47246	20240312	17.0	117.1	52.61
914	10110	91161	95357	20240312	10.0	56.52	30.94
650	22619	91161	49490	20240312	20.0	132.24	61.89
914	59337	91161	2554	20240312	7.0	38.47	21.66
196	3668	91161	8295	20240312	19.0	109.69	57.03
705	49043	91161	75215	20240312	80.0	424.32	247.55
908	68173	91161	7842	20240312	100.0	594.0	309.44
196	93426	91161	51662	20240312	2.0	Aug 93	Mai 37
338	40065	91161	99024	20240312	1.0	Jun 89	03. Jan
212	90221	91161	89655	20240313	1.0	Jun 44	03. Jan
318	92711	91161	38545	20240313	3.0	22.82	Sep 28
914	73265	91161	18527	20240313	1.0	05. Sep	03. Jan
650	35230	91161	26503	20240313	10.0	60.6	30.94
914	87364	91161	46544	20240313	10.0	64.56	30.94
914	80469	91161	53727	20240313	2.0	Okt 73	Jun 19
243	78246	91161	8807	20240313	100.0	496.7	284.72
902	82592	91161	51089	20240313	10.0	58.32	30.94
243	62516	91161	45482	20240313	10.0	57.12	30.94
914	73666	91161	46259	20240313	5.0	28.56	15.47
382	28341	91161	85385	20240313	12.0	65.66	37.14
848	40063	91161	4204	20240313	10.0	56.4	30.94
196	24985	91161	99062	20240313	100.0	565.44	300.16
848	55066	91161	12039	20240313	8.0	49.92	24.75
705	86167	91161	98992	20240313	4.0	22. Aug	12. Jan
243	24311	91161	20535	20240313	1.0	Mai 23	Feb 85
511	97320	91161	57718	20240313	6.0	34.85	18.57
705	51666	91161	35323	20240313	1.0	Jun 36	03. Jan
414	61417	91161	59192	20240313	20.0	98.16	55.71
848	36744	91161	57600	20240313	4.0	23.76	Dez 38
196	27066	91161	64554	20240313	10.0	58.2	30.94
414	20142	91161	87290	20240313	20.0	111.6	61.89
414	20142	91161	14717	20240313	6.0	33.48	18.57
781	21221	91161	41579	20240313	3.0	16. Feb	Sep 28
220	60692	91161	59294	20240313	21.0	107.35	57.18
318	46274	91161	92467	20240313	8.0	60.86	24.75
414	95755	91161	77669	20240313	10.0	60.0	30.94
127	94562	91161	24509	20240313	3.0	16.92	Sep 28
196	39607	91161	85217	20240313	1.0	Mai 94	Feb 94
914	76753	91161	80905	20240313	10.0	59.16	30.94
914	86244	91161	40211	20240313	30.0	151.92	79.82
914	10651	91161	94827	20240313	50.0	255.6	133.04
103	88961	91161	1031	20240313	10.0	58.92	29. Apr
196	84219	91161	81975	20240313	20.0	114.0	60.03
922	75121	91161	33497	20240313	10.0	61.8	30.94
196	48333	91161	47949	20240313	20.0	106.56	61.89
196	74782	91161	23367	20240313	10.0	58.79	30.02
196	53553	91161	88621	20240313	10.0	57.12	30.94
196	82105	91161	13785	20240313	1.0	Mai 94	Feb 94
914	39436	91161	42980	20240313	20.0	115.44	61.89
64	43471	91161	37274	20240314	2.0	Dez 36	Jun 19
781	65516	91161	20095	20240314	1.0	Sep 52	03. Jan
196	93426	91161	78947	20240314	17.0	75.89	45.64
196	55205	91161	27130	20240314	10.0	67.68	30.94
528	20176	91161	34334	20240314	15.0	139.14	46.42
103	57297	91161	72233	20240314	10.0	61.8	29. Apr
75	88530	91161	72797	20240314	5.0	28. Aug	15. Jan
914	15745	91161	97998	20240314	10.0	73.08	30.94
243	30050	91161	79077	20240314	1.0	Mai 23	Feb 72
118	4211	91161	89642	20240314	2.0	Nov 16	Jun 19
722	87723	91161	17634	20240314	1.0	Mai 59	03. Jan
705	14106	91161	45191	20240314	1.0	Jun 36	03. Jan
127	13023	91161	10117	20240314	3.0	17.82	Sep 28
414	14977	91161	34671	20240314	20.0	114.24	61.89
712	7478	91161	69696	20240314	1.0	Mai 35	03. Jan
414	23976	91161	8238	20240314	300.0	1677.6	900.48
103	5276	91161	47592	20240314	1.0	Mai 94	03. Jan
712	46354	91161	15246	20240314	1.0	Mai 92	03. Jan
511	46485	91161	81253	20240314	3.0	16.92	Sep 28
848	92402	91161	29853	20240314	20.0	154.56	61.89
856	93204	91161	5690	20240314	10.0	75.12	30.94
797	99905	91161	50095	20240314	3.0	19.62	Sep 28
234	27565	91161	96589	20240314	14.0	83.33	43.32
705	90144	91161	77333	20240314	4.0	27. Jul	Dez 38
892	33427	91161	69042	20240314	100.0	498.0	284.72
927	91943	91161	52795	20240314	12.0	74.74	37.14
75	61918	91161	29431	20240314	20.0	99.84	57.57
196	93426	91161	90301	20240314	30.0	128.16	66.91
220	91325	91161	7397	20240314	1.0	05. Nov	Feb 72
414	58676	91161	72493	20240314	6.0	33.55	18.57
511	31632	91161	27984	20240314	1.0	06. Mai	03. Jan
712	41561	91161	41238	20240314	12.0	70.99	37.14
650	19603	91161	84559	20240314	30.0	176.4	90.05
382	35834	91161	40830	20240314	30.0	167.4	92.83
414	6375	91161	82452	20240314	80.0	437.76	235.2
414	58676	91161	16563	20240314	5.0	27.96	15.47
848	54599	91161	71116	20240314	1.0	Apr 99	3.0
75	69197	91161	95211	20240314	78.0	384.7	234.13
318	95314	91161	54470	20240314	8.0	49.25	22.29
848	1000	91161	95334	20240314	3.0	18.18	Sep 28
115	85583	91161	82774	20240314	20.0	124.55	61.89
196	27488	91161	12362	20240314	50.0	284.32	147.0
196	27488	91161	17430	20240314	24.0	139.68	70.56
196	21337	91161	80226	20240314	20.0	102.24	60.03
992	18119	91161	57167	20240314	40.0	215.04	120.06
914	428	91161	65124	20240314	20.0	116.88	61.89
848	5716	91161	99879	20240314	10.0	60.6	30.94
712	47508	91161	95328	20240315	30.0	177.48	92.83
924	41034	91161	5903	20240315	10.0	57.12	30.94
927	65898	91161	31566	20240315	1.0	Jul 51	03. Jan
460	95407	91161	26227	20240315	4.0	0.0	0.0
705	92467	91161	6223	20240315	4.0	22.37	Dez 38
903	91940	91161	86990	20240315	2.0	13. Aug	Jun 19
243	30050	91161	45591	20240315	20.0	104.64	54.46
914	43089	91161	28422	20240315	1.0	Mai 92	03. Jan
511	47957	91161	86623	20240315	16.0	91.39	49.51
914	84450	91161	64434	20240315	3.0	17.71	Sep 28
528	64568	91161	78396	20240315	1.0	Mai 95	03. Jan
115	45064	91161	50063	20240315	1.0	Jun 54	03. Jan
903	49699	91161	16635	20240315	3.0	16.38	Sep 28
103	98779	91161	59633	20240315	1.0	Jun 42	03. Jan
797	17300	91161	56272	20240315	20.0	123.6	61.89
196	70157	91161	56475	20240315	40.0	216.0	120.06
243	41931	91161	36743	20240315	40.0	209.28	108.93
75	15144	91161	84618	20240315	2.0	13. Aug	Jun 19
75	48494	91161	21035	20240315	13.0	75.82	40.22
914	428	91161	52870	20240315	20.0	116.88	61.89
856	89444	91161	709	20240317	10.0	60.0	30.94
118	42587	91161	45305	20240317	2.0	11. Apr	Jun 19
103	99499	91161	30284	20240317	30.0	169.2	92.83
460	74475	91161	21519	20240317	10.0	56.4	29. Apr
992	18119	91161	25119	20240317	10.0	53.76	30.02
585	48878	91161	46773	20240318	20.0	121.2	55.71
992	3813	91161	29202	20240318	25.0	148.5	75.04
951	92954	91161	50504	20240318	1.0	Jun 61	03. Jan
414	82687	91161	14319	20240318	1.0	Mai 71	03. Jan
103	36906	91161	23769	20240318	2.0	14.52	Jun 19
848	40063	91161	44532	20240318	3.0	16.92	Sep 28
103	47777	91161	42432	20240318	2.0	11. Sep	Jun 19
382	61530	91161	95615	20240318	10.0	57.12	30.94
103	36906	91161	18758	20240318	2.0	14.52	Jun 19
712	7478	91161	89505	20240318	5.0	26. Jul	15.47
914	44905	91161	89067	20240318	7.0	35.78	18.62
848	50165	91161	59729	20240318	1.0	Jul 49	03. Jan
460	24202	91161	89575	20240318	1.0	Mai 58	Feb 94
243	4741	91161	33942	20240318	2.0	Nov 66	05. Jul
414	32829	91161	15661	20240318	30.0	165.96	90.05
338	52015	91161	54857	20240318	1.0	Mai 76	03. Jan
927	19311	91161	42150	20240318	1.0	Jul 51	03. Jan
511	64976	91161	79250	20240318	13.0	83.46	40.22
196	28460	91161	37241	20240318	1.0	Sep 52	03. Jan
118	96570	91161	51025	20240318	10.0	59.4	30.94
243	1565	91161	10304	20240318	6.0	30.53	16.71
856	5135	91161	99339	20240318	3.0	17. Mai	Sep 28
212	10834	91161	11308	20240318	35.0	220.5	108.3
414	58676	91161	42915	20240318	8.0	44.74	24.75
127	94562	91161	22496	20240318	5.0	28. Feb	15.47
848	85245	91161	53641	20240318	1.0	Jun 43	3.0
196	69922	91161	42573	20240318	50.0	257.4	150.08
848	48299	91161	53762	20240318	30.0	178.56	90.05
115	47888	91161	51088	20240318	10.0	52.32	29. Apr
103	65449	91161	66101	20240318	100.0	519.84	296.4
848	86303	91161	73135	20240318	30.0	171.0	92.83
103	57297	91161	15811	20240318	1.0	Jun 18	Feb 94
511	56300	91161	22008	20240318	1.0	06. Mrz	Feb 94
414	6375	91161	47471	20240318	200.0	1094.4	588.0
511	30564	91161	36438	20240318	89.0	457.1	253.4
103	5276	91161	7132	20240318	10.0	59.52	30.94
951	11022	91161	63138	20240318	1.0	Jun 79	03. Jan
914	10110	91161	166	20240318	1.0	Mai 64	03. Jan
848	37168	91161	42992	20240318	10.0	59.16	30.02
914	37994	91161	14096	20240318	40.0	212.64	123.78
196	84357	91161	53308	20240318	1.0	Mai 47	Feb 94
992	18119	91161	74165	20240318	4.0	21. Mai	12. Jan
196	39607	91161	79917	20240318	1.0	Mai 93	Feb 94
722	27030	91161	47723	20240319	5.0	33.84	15.47
103	97887	91161	71098	20240319	2.0	Nov 42	Jun 19
103	97887	91161	71098	20240319	2.0	Nov 42	Jun 19
103	36906	91161	7164	20240319	7.0	50.82	21.66
797	1935	91161	43642	20240319	3.0	17. Mai	Sep 28
103	26344	91161	30674	20240319	4.0	24.72	Dez 38
318	84943	91161	4490	20240319	15.0	124.92	46.42
781	95769	91161	82373	20240319	1.0	Sep 26	03. Jan
992	32242	91161	30356	20240319	1.0	Mai 65	03. Jan
992	3813	91161	60417	20240319	7.0	41.66	21. Jan
103	4287	91161	39711	20240319	2.0	Nov 88	Jun 19
650	92309	91161	10748	20240319	1.0	Jun 79	03. Jan
856	64697	91161	48444	20240319	5.0	29. Jan	15.47
848	31325	91161	57233	20240319	10.0	59.4	30.02
511	11667	91161	97135	20240319	28.0	185.14	86.64
338	24923	91161	28718	20240319	1.0	07. Feb	03. Jan
103	65540	91161	95124	20240319	2.0	18.55	Jun 19
318	77854	91161	53104	20240319	5.0	41.58	15.47
196	27488	91161	68256	20240319	18.0	104.76	52.92
103	93274	91161	54805	20240319	4.0	21.84	Dez 38
914	69131	91161	10259	20240319	1.0	05. Jul	03. Jan
848	85815	91161	91749	20240319	8.0	43.87	24. Feb
927	63981	91161	62337	20240319	9.0	47.09	26.46
338	65364	91161	31381	20240319	3.0	18. Sep	Sep 28
924	82774	91161	55631	20240319	30.0	192.6	92.83
409	92180	91161	39473	20240319	1.0	Mai 94	03. Jan
951	18859	91161	15182	20240319	30.0	174.29	92.83
409	77098	91161	38710	20240319	7.0	39.06	21.66
593	99975	91161	55833	20240319	2.0	Dez 36	6.0
64	63357	91161	29371	20240319	7.0	45.78	21.66
196	81546	91161	98942	20240319	1.0	Apr 91	Feb 78
196	27488	91161	29877	20240319	25.0	145.5	73.5
196	46727	91161	28792	20240319	20.0	121.2	58.8
914	45326	91161	39383	20240319	14.0	76.61	39.86
781	76658	91161	24917	20240319	2.0	13.32	Jun 19
196	60726	91161	18632	20240319	50.0	281.69	133.76
243	24311	91161	71855	20240319	2.0	Okt 46	05. Jul
196	55579	91161	1279	20240319	15.0	81.9	46.42
196	92037	91161	66294	20240319	100.0	494.4	294.0
196	30632	91161	19748	20240319	30.0	164.16	85.42
414	4546	91161	23763	20240320	1.0	06. Sep	03. Jan
414	1504	91161	62144	20240320	100.0	571.2	287.84
797	4546	91161	54588	20240320	4.0	24.72	Dez 38
338	818	91161	31396	20240320	10.0	70.2	30.94
914	9971	91161	24445	20240320	40.0	236.64	123.78
212	24324	91161	97921	20240320	10.0	60.6	30.94
848	43444	91161	5083	20240320	10.0	75.48	30.02
196	93426	91161	52024	20240320	1.0	Apr 46	Feb 69
103	57297	91161	45397	20240320	11.0	67.98	32.34
196	32006	91161	93668	20240320	50.0	270.86	147.0
856	38908	91161	64204	20240320	1.0	Jul 16	03. Jan
243	24311	91161	40291	20240320	1.0	Mai 23	Feb 85
196	58593	91161	5985	20240320	6.0	57.1	18.57
196	27488	91161	41244	20240320	35.0	203.7	102.9
781	99307	91161	26923	20240320	2.0	13.32	Jun 19
914	97492	91161	97867	20240320	15.0	76.68	46.42
896	63574	91161	82677	20240320	1.0	Mai 89	03. Jan
103	83033	91161	7416	20240320	1.0	0.0	0.0
196	1974	91161	61105	20240320	1.0	Mai 64	03. Jan
243	24311	91161	83838	20240320	1.0	Mai 23	Feb 85
848	48299	91161	64855	20240320	60.0	346.32	180.1
243	4741	91161	31957	20240320	1.0	Mai 83	Feb 85
103	49314	91161	35442	20240320	50.0	285.0	154.72
243	41846	91161	86468	20240320	10.0	67.8	30.94
409	24966	91161	15481	20240320	10.0	64.2	30.94
243	35109	91161	13583	20240320	2.0	16. Jun	Jun 19
196	93426	91161	1718	20240320	90.0	384.48	231.34
796	98168	91161	17387	20240320	20.0	104.16	48.02
914	84553	91161	38087	20240320	43.0	217.75	114.42
414	58676	91161	59558	20240320	6.0	33.55	18.57
712	83804	91161	13900	20240320	10.0	59.16	30.94
196	27488	91161	64316	20240320	4.0	23.28	Nov 76
196	39607	91161	41518	20240320	2.0	Nov 86	Mai 88
338	83646	91161	22017	20240320	5.0	35.04	15.47
414	6375	91161	70192	20240320	30.0	164.16	88.2
585	71996	91161	47861	20240320	19.0	114.8	52.93
196	48333	91161	53345	20240320	10.0	53.28	30.94
848	44089	91161	55712	20240320	1.0	Jun 37	3.0
196	19204	91161	8252	20240320	10.0	54.0	30.94
992	38427	91161	22532	20240320	1.0	Mai 62	03. Jan
903	80930	91161	67989	20240320	2.0	14.74	Jun 19
896	89413	91161	36073	20240321	1.0	Sep 26	03. Jan
118	40039	91161	50968	20240321	1.0	Apr 99	Feb 78
320	92243	91161	52550	20240321	10.0	66.24	30.94
409	24966	91161	78921	20240321	5.0	32.1	15.47
196	13333	91161	40245	20240321	2.0	Okt 68	Mai 57
848	55066	91161	94410	20240321	20.0	114.68	57.47
338	36613	91161	95120	20240321	8.0	56.16	24.75
318	35010	91161	4456	20240321	30.0	187.2	83.57
511	11667	91161	96276	20240321	1.0	Jun 61	03. Jan
103	22926	91161	81719	20240321	1.0	Jun 18	03. Jan
212	61594	91161	90415	20240321	1.0	05. Aug	3.0
234	77365	91161	91988	20240321	2.0	0.0	0.0
797	49070	91161	67660	20240321	10.0	60.6	30.94
992	3813	91161	11300	20240321	6.0	35.64	18.57
712	70934	91161	25543	20240321	1.0	0.0	0.0
414	89238	91161	51044	20240321	40.0	228.48	120.06
848	89120	91161	50013	20240321	2.0	13.32	6.0
196	98470	91161	76749	20240321	20.0	103.44	61.89
781	83786	91161	12658	20240321	1.0	06. Mrz	03. Jan
243	88110	91161	51137	20240321	1.0	0.0	0.0
318	52001	91161	66581	20240321	2.0	13. Aug	Mai 57
712	37944	91161	52660	20240321	14.0	78.29	43.32
373	59804	91161	6171	20240321	1.0	Jun 28	Feb 94
320	51446	91161	52139	20240321	10.0	55.08	28.16
542	23330	91161	18906	20240321	2.0	Nov 16	Jun 19
650	30883	91161	6621	20240321	6.0	38.56	18. Jan
103	11529	91161	47647	20240321	10.0	58.8	30.94
196	27488	91161	70773	20240321	31.0	180.79	91.14
196	54000	91161	31243	20240321	100.0	511.2	281.6
103	93274	91161	75202	20240321	20.0	90.48	49.52
103	93274	91161	49308	20240321	50.0	273.0	123.8
220	15125	91161	19	20240321	26.0	186.26	80.46
927	68753	91161	39582	20240321	10.0	59.4	30.94
318	12253	91161	99830	20240321	1.0	Aug 33	03. Jan
318	86624	91161	52335	20240321	20.0	124.8	61.89
103	22926	91161	83208	20240321	16.0	97.92	49.51
382	69946	91161	22964	20240321	2.0	Nov 42	Jun 19
75	62889	91161	82516	20240321	20.0	126.0	61.89
914	4513	91161	72987	20240321	4.0	22.42	12. Jan
914	59337	91161	93485	20240321	30.0	164.88	90.05
903	73582	91161	74705	20240321	17.0	90.98	48.01
914	92319	91161	37222	20240321	9.0	46.01	25.62
115	85749	91161	62119	20240322	13.0	89.7	40.22
848	68587	91161	28008	20240322	10.0	67.8	30.02
712	29655	91161	6297	20240322	10.0	57.0	30.94
196	8609	91161	49393	20240322	20.0	118.8	61.89
196	93426	91161	98396	20240322	25.0	0.0	0.0
103	93616	91161	84926	20240322	1.0	Jun 18	03. Jan
528	20176	91161	71599	20240322	1.0	Sep 28	03. Jan
414	15168	91161	93368	20240322	20.0	114.24	61.89
914	35379	91161	85298	20240322	2.0	Okt 73	05. Jul
196	93851	91161	10797	20240322	10.0	68.4	30.94
414	6626	91161	97841	20240322	2.0	10. Aug	Mai 88
196	3952	91161	71151	20240322	60.0	320.4	180.1
414	14977	91161	71101	20240322	2.0	Nov 42	Jun 19
848	1000	91161	6611	20240322	1.0	06. Jun	3.0
196	16289	91161	87043	20240322	30.0	169.2	90.05
914	35379	91161	97304	20240322	10.0	53.76	28.47
414	61417	91161	80548	20240322	40.0	196.32	111.42
902	88303	91161	3513	20240322	1.0	Jun 18	03. Jan
414	14610	91161	51483	20240322	20.0	111.84	61.89
103	31262	91161	2180	20240322	4.0	21.84	Dez 38
115	47888	91161	43397	20240322	20.0	104.64	58.8
75	45708	91161	74615	20240322	5.0	24.72	14.39
196	69406	91161	75634	20240322	60.0	331.92	176.4
196	61446	91161	52939	20240322	30.0	170.28	90.05
196	85733	91161	62163	20240322	20.0	116.4	61.89
992	18119	91161	88113	20240322	15.0	80.64	46.42
196	1974	91161	42038	20240322	2.0	Nov 28	Jun 19
338	80742	91161	49552	20240322	3.0	21. Feb	Sep 28
103	98297	91161	9487	20240322	5.0	29. Jul	15.47
64	63357	91161	43215	20240323	6.0	42.12	18.57
75	4785	91161	50662	20240324	5.0	31.2	15.47
318	52001	91161	94694	20240324	2.0	13. Aug	Mai 57
414	62044	91161	39092	20240324	20.0	114.0	61.89
511	36968	91161	12464	20240324	100.0	481.2	263.04
705	49043	91161	9454	20240324	40.0	212.16	123.78
797	19670	91161	66124	20240324	2.0	Nov 64	Jun 19
118	24076	91161	9842	20240324	1.0	Mai 58	03. Jan
196	94095	91161	24626	20240324	20.0	109.2	60.03
797	4546	91161	61050	20240325	20.0	123.6	61.89
414	14441	91161	3289	20240325	8.0	45.7	24.75
318	3129	91161	99527	20240325	2.0	13. Aug	Mai 57
196	13000	91161	90077	20240325	4.0	25.68	Dez 38
103	68818	91161	78227	20240325	5.0	28. Feb	15.47
103	68818	91161	69882	20240325	1.0	Mai 64	03. Jan
103	87764	91161	8232	20240325	20.0	119.04	61.89
373	87240	91161	76800	20240325	9.0	53.57	27.85
414	34042	91161	86590	20240325	1.0	Mai 58	03. Jan
914	48235	91161	85355	20240325	30.0	149.76	85.42
196	60551	91161	99461	20240325	200.0	957.6	535.04
511	36753	91161	10815	20240325	2.0	12.0	6.0
414	44686	91161	11016	20240325	1.0	Mai 34	Feb 94
196	38464	91161	31412	20240325	1.0	Mai 34	3.0
196	93426	91161	74966	20240325	4.0	17.86	Okt 74
118	42587	91161	60326	20240325	10.0	55.2	30.94
196	7704	91161	19647	20240325	5.0	35.04	15.47
318	84332	91161	1481	20240325	5.0	0.0	0.0
103	11529	91161	76301	20240325	3.0	17.82	Sep 28
856	26026	91161	86611	20240325	9.0	64.45	27.85
414	84568	91161	92883	20240325	10.0	55.8	30.94
848	40063	91161	81698	20240325	9.0	50.76	27. Feb
103	57297	91161	88700	20240325	2.0	Dez 36	Mai 88
856	45837	91161	42007	20240325	5.0	33.3	15.47
243	88110	91161	32899	20240325	3.0	17. Jan	Sep 28
